      BASE;           1.562;           0.002;           0.000;        100;         50;         880.007;         258.560;         619.760;         270.289;          62.741 (23.213 %);   2822.679
   UNROLL8;           1.562;           0.002;           0.000;        100;         50;         736.532;         251.100;         255.160;         252.946;           0.734 ( 0.290 %);   3016.214
