      BASE;           1.562;           0.002;           0.000;        100;         50;         830.317;          73.060;         154.680;          75.755;          14.170 (18.705 %);  10071.204
   UNROLL8;           1.562;           0.002;           0.000;        100;         50;         893.760;          66.640;          67.440;          66.872;           0.142 ( 0.212 %);  11408.932
