      BASE;           1.562;           0.002;           0.000;        100;         50;         666.332;          66.340;          69.840;          66.665;           0.589 ( 0.883 %);  11444.404
   UNROLL8;           1.562;           0.002;           0.000;        100;         50;         601.677;          66.260;          66.940;          66.476;           0.138 ( 0.207 %);  11476.958
