      BASE;           1.562;           0.002;           0.000;        100;         50;         789.860;          73.440;          75.060;          73.638;           0.275 ( 0.373 %);  10360.736
   UNROLL8;           1.562;           0.002;           0.000;        100;         50;         460.492;          65.740;          66.660;          66.008;           0.163 ( 0.247 %);  11558.309
