      BASE;           1.562;           0.002;           0.000;        100;         50;         577.350;          73.220;          75.000;          73.444;           0.297 ( 0.405 %);  10388.095
   UNROLL8;           1.562;           0.002;           0.000;        100;         50;        1418.490;          66.360;          67.560;          66.667;           0.208 ( 0.312 %);  11444.092
