       IJK;         234.375;           0.229;           0.000;        100;         50;      608261.620;      679369.260;      610475.904;       12367.716 ( 2.026 %);    124.975
       IKJ;         234.375;           0.229;           0.000;        100;         50;      304105.320;      304236.720;      304143.715;          24.950 ( 0.008 %);    250.848
       IEX;         234.375;           0.229;           0.000;        100;         50;      231154.700;      231448.260;      231289.443;          83.613 ( 0.036 %);    329.864
   UNROLL4;         234.375;           0.229;           0.000;        100;         50;      287727.700;      357324.800;      289950.736;       12098.115 ( 4.172 %);    263.127
   UNROLL8;         234.375;           0.229;           0.000;        100;         50;      287425.900;      287954.660;      287852.290;          85.623 ( 0.030 %);    265.045
     CBLAS;         234.375;           0.229;           0.000;        100;         50;      229243.240;      230769.140;      229423.258;         287.140 ( 0.125 %);    332.547
