       IJK;         234.375;           0.229;           0.000;        100;         50;     3845260.340;     3920259.900;     3855393.070;       20726.839 ( 0.538 %);     19.789
       IKJ;         234.375;           0.229;           0.000;        100;         50;     3748183.840;     3823390.560;     3758446.081;       20573.067 ( 0.547 %);     20.299
       IEX;         234.375;           0.229;           0.000;        100;         50;     2957422.820;     3030655.080;     2967078.088;       23408.881 ( 0.789 %);     25.713
   UNROLL4;         234.375;           0.229;           0.000;        100;         50;     2633056.840;     2704921.120;     2640444.572;       20673.526 ( 0.783 %);     28.894
   UNROLL8;         234.375;           0.229;           0.000;        100;         50;     2523318.460;     2594838.800;     2532220.505;       23552.613 ( 0.930 %);     30.129
     CBLAS;         234.375;           0.229;           0.000;        100;         50;      228922.180;      230872.940;      229227.238;         322.892 ( 0.141 %);    332.831
