       IJK;         234.375;           0.229;           0.000;        100;         50;      938507.440;     1010321.340;      943357.858;       17224.585 ( 1.826 %);     80.875
       IKJ;         234.375;           0.229;           0.000;        100;         50;      209798.280;      210402.740;      209898.069;         124.077 ( 0.059 %);    363.481
       IEX;         234.375;           0.229;           0.000;        100;         50;      209209.400;      224599.620;      209807.912;        2668.498 ( 1.272 %);    363.637
   UNROLL4;         234.375;           0.229;           0.000;        100;         50;      287596.140;      287865.100;      287753.108;          61.296 ( 0.021 %);    265.137
   UNROLL8;         234.375;           0.229;           0.000;        100;         50;      286725.240;      358240.780;      289305.619;       12375.370 ( 4.278 %);    263.714
     CBLAS;         234.375;           0.229;           0.000;        100;         50;      229086.720;      231036.620;      229378.692;         326.434 ( 0.142 %);    332.611
