      BASE;           1.562;           0.002;           0.000;        100;         50;        3397.604;         269.780;         274.900;         270.579;           0.834 ( 0.308 %);   2819.651
   UNROLL8;           1.562;           0.002;           0.000;        100;         50;        5758.123;         259.360;         261.400;         260.102;           0.469 ( 0.180 %);   2933.234
