      BASE;           1.562;           0.002;           0.000;        100;         50;        7205.377;          90.500;          92.500;          90.743;           0.339 ( 0.373 %);   8407.692
   UNROLL8;           1.562;           0.002;           0.000;        100;         50;        1805.160;          84.860;          86.100;          85.212;           0.239 ( 0.280 %);   8953.415
