      BASE;           1.562;           0.002;           0.000;        100;         50;        3820.478;          90.940;          92.940;          91.365;           0.363 ( 0.397 %);   8350.415
   UNROLL8;           1.562;           0.002;           0.000;        100;         50;        6333.451;          85.620;          86.460;          85.844;           0.159 ( 0.185 %);   8887.548
