      BASE;           1.562;           0.002;           0.000;        100;         50;        2351.267;          85.080;          89.160;          85.424;           0.685 ( 0.802 %);   8931.245
   UNROLL8;           1.562;           0.002;           0.000;        100;         50;        4914.899;          79.700;          80.640;          79.956;           0.183 ( 0.228 %);   9541.948
