      BASE;           1.562;           0.002;           0.000;        100;         50;        2989.627;          80.320;          84.300;          80.581;           0.677 ( 0.840 %);   9467.957
   UNROLL8;           1.562;           0.002;           0.000;        100;         50;        1626.022;          73.920;          74.560;          74.164;           0.131 ( 0.176 %);  10287.244
